video_id,path,category,ad_folder,video_label,bio_label,bio_start,bio_end,duration_sec
ae8203520a629277dfec5ed64e84fd01,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A06/D/01.mp4,Car_and_Technology,D,2,1,145991,146002,2.6317777777777778
f6385edd1f749821385ddc6a2131f7b8,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A06/J/01.mp4,Car_and_Technology,J,4,6,74676,74687,2.778522222222222
10ec9b8c160651c79e3200eccc9268c0,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A06/SU/01.mp4,Car_and_Technology,SU,6,4,12660,12668,2.0933111111111113
740222901a67fcffe1f06d8cd30d21d7,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A02/SU/02.mp4,Car_and_Technology,SU,6,0,117855,117864,2.328322222222222
3e481fb839b15f0a6bc2f7293850be87,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A02/SU/01.mp4,Car_and_Technology,SU,6,0,117347,117351,1.0316555555555555
4faea870389d616253cab11bb9cbef95,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A02/J/01.mp4,Car_and_Technology,J,4,2,120278,120285,1.8632000000000002
67b17455064b8b6f6995478c5b9795bd,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A02/A/01.mp4,Car_and_Technology,A,1,4,58977,58989,3.0299777777777774
641dd9a7f7bbab1b3a6b1a83039c582f,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A04/F/01.mp4,Car_and_Technology,F,3,2,125787,125802,3.7983111111111114
8e1164e511c4437e54892558a62d2415,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A04/J/01.mp4,Car_and_Technology,J,4,6,82204,82221,4.1402222222222225
71e44b0c3e24807173867e8a661275f2,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A04/SU/01.mp4,Car_and_Technology,SU,6,5,43905,43919,3.3883111111111113
c2e62cac5284b803c476af1b976b54cf,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A03/J/01.mp4,Car_and_Technology,J,4,3,72016,72025,2.1516555555555557
4a68544c7e3cff6a70badb14064f4d4e,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A03/SU/01.mp4,Car_and_Technology,SU,6,4,114664,114675,2.729977777777778
f04f5109993fb034a929cb617fdb4810,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A03/SU/03.mp4,Car_and_Technology,SU,6,4,45094,45100,1.4088555555555555
31823dcfc7a76617958bb60399f6403e,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A03/SU/02.mp4,Car_and_Technology,SU,6,4,107351,107363,2.9583222222222223
ae3f396aedc72901ccaa52d6927f9161,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A05/J/02.mp4,Car_and_Technology,J,4,4,20552,20568,3.9752666666666663
1ff67d1d27b91c709a21a074e3214ff2,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A05/J/01.mp4,Car_and_Technology,J,4,6,27877,27887,2.589977777777778
f9b29455587324894a7026ff38e91716,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A10/SA/01.mp4,Car_and_Technology,SA,5,4,7980,7989,2.1819777777777776
7c27bf6dddcb8af7bfd34b0b74d88cf0,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A10/SU/01.mp4,Car_and_Technology,SU,6,1,131431,131442,2.7784666666666666
0e4bcc51ec7e3100c95dbaa96dcde9dc,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A01/J/01.mp4,Car_and_Technology,J,4,4,91794,91803,2.1717555555555554
2a08971e7952bbb5f705df15c898c67b,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/35/A01/SA/01.mp4,Car_and_Technology,SA,5,6,64409,64428,4.693311111111111
5076d0c1640216be0f9e6b01ed71a478,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A07/SA/01.mp4,Car_and_Technology,SA,5,4,35733,35743,2.4374555555555557
ae108de6692a002d06c229192b33e742,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A07/SU/01.mp4,Car_and_Technology,SU,6,4,28923,28934,2.7718444444444446
b910d70ae94f1d45ca3b76a71d61bb53,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A07/A/01.mp4,Car_and_Technology,A,1,1,21018,21044,6.458322222222222
1a589a06fb8269e92a4ab7391a58b931,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A09/J/01.mp4,Car_and_Technology,J,4,4,84376,84384,1.9216444444444445
05f6fd1b7ad7c774ebb1ecff95363f70,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A09/D/01.mp4,Car_and_Technology,D,2,3,91926,91932,1.5380222222222222
144122f396e392424e444ef20a9c3eef,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A09/SU/01.mp4,Car_and_Technology,SU,6,3,67100,67107,1.7199777777777778
8023886fee1ada3a9c758a918e68e0bd,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A09/SA/01.mp4,Car_and_Technology,SA,5,0,117965,117975,2.4418222222222226
f0657db5a1118437af8b744f2cb662c2,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A01/A/01.mp4,Car_and_Technology,A,1,6,71032,71045,3.2316444444444445
7a6ed8d3c2db008d90be3be1afd8f641,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A01/SU/01.mp4,Car_and_Technology,SU,6,4,17179,17185,1.5883222222222222
151b49a7378bb96fcb9887189b0749c7,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A01/J/01.mp4,Car_and_Technology,J,4,4,36333,36352,4.766666666666667
c9ebae28e7951af6a02f61bf0d8d3f2c,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A06/J/01.mp4,Car_and_Technology,J,4,6,68197,68211,3.5386444444444445
9e013ea5d84d078d7e1b386fb0f96688,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A02/J/01.mp4,Car_and_Technology,J,4,4,4005,4025,5.064988888888889
e9efcca71d107af8771d695a44a34c61,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A02/SU/01.mp4,Car_and_Technology,SU,6,2,120501,120505,1.0066555555555556
d45d5b3c273d87a67b7fa7d39263441d,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A02/D/01.mp4,Car_and_Technology,D,2,6,63179,63194,3.6336444444444447
ba6d543b09fc0ea65a1ed8caf9068328,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A08/D/01.mp4,Car_and_Technology,D,2,6,87749,87754,1.2466555555555556
efb8e4e21e8c6784e505460ab21fc91c,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A08/J/01.mp4,Car_and_Technology,J,4,6,6772,6783,2.811977777777778
e7be8da6287f66c03a6ea1ede57526dd,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A08/F/01.mp4,Car_and_Technology,F,3,5,52883,52894,2.8135555555555554
364d7fcae44a11337c50a9abc07e28cd,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A10/SA/01.mp4,Car_and_Technology,SA,5,3,6945,6951,1.4782
02fad4b04e0508ea7ae21c7cb17a0217,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A10/F/01.mp4,Car_and_Technology,F,3,6,76792,76816,6.050422222222222
a8a9ed62f0e7d702e751d08668c35d32,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A03/J/01.mp4,Car_and_Technology,J,4,6,124456,124488,7.897044444444444
63a44db8ac4c7fccb28aaacf82f8db00,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A03/J/02.mp4,Car_and_Technology,J,4,0,14072,14088,3.933333333333333
6aa3ad73f60361b858ec678c04b52dd3,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A03/D/01.mp4,Car_and_Technology,D,2,4,126025,126062,9.1471
e7a2eaf56306c1d6c5e4ce5ff345bf1e,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A03/F/01.mp4,Car_and_Technology,F,3,4,47931,47935,1.0083111111111112
4b119588b80bb3cd3ad8dea692b1e640,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A05/SA/01.mp4,Car_and_Technology,SA,5,4,99899,99915,3.8883222222222225
1ab643b60c0fbea40beb75a5b38bb519,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A05/D/01.mp4,Car_and_Technology,D,2,6,140560,140592,8.023855555555556
c1b000e684337136fd90bcfb95c0af26,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A05/J/01.mp4,Car_and_Technology,J,4,2,30080,30137,14.361633333333334
213855b6e26eae96de2533fac6c7a2bb,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A04/J/01.mp4,Car_and_Technology,J,4,6,88138,88163,6.191633333333334
0f5432e042d9bdb6358a45de7ade07f0,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A04/F/01.mp4,Car_and_Technology,F,3,4,60409,60422,3.2916444444444446
067e76e93c303b9bdf36a1f8ceba57a0,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/32/A04/A/01.mp4,Car_and_Technology,A,1,4,59084,59091,1.7199777777777778
b9e0d13fed7f7860defc895e1f0ab1e5,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A10/SU/01.mp4,Car_and_Technology,SU,6,6,6104,6111,1.665
bedf2e91e1f8a749b82cc36ededdce16,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A10/SA/01.mp4,Car_and_Technology,SA,5,4,9233,9248,3.6316555555555556
27b93594a8d4596f2afafe10b2a8e185,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A09/SA/01.mp4,Car_and_Technology,SA,5,4,36523,36546,5.7369666666666665
e09fc183c057d66feb96364cce2ddd3c,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A06/SA/01.mp4,Car_and_Technology,SA,5,4,144431,144442,2.745288888888889
ec1649c8d4f66b87dd0890141d783edd,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A04/N/01.mp4,Car_and_Technology,N,0,4,13127,13154,6.693811111111112
3c97a3f63f2a0bc94e68b2ff5f73c558,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A02/J/01.mp4,Car_and_Technology,J,4,6,88017,88044,6.7921
da3878286ba737b4b298050e3344b798,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A08/N/01.mp4,Car_and_Technology,N,0,0,117419,117452,8.143755555555556
94bf26c75fd2ae7969b5613a8d99ff72,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A01/N/01.mp4,Car_and_Technology,N,0,6,64140,64162,5.540366666666666
9b33445c0bbd9cf44fdd8730b1279088,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A07/N/01.mp4,Car_and_Technology,N,0,6,86756,86786,7.453777777777777
265914304dadade2c0d907a999b44a19,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A03/N/01.mp4,Car_and_Technology,N,0,4,48525,48549,5.923311111111111
05a942e3a67cc03752131844c3421c5e,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Car_and_Technology/29/A05/A/01.mp4,Car_and_Technology,A,1,0,14618,14654,9.0571
31bdcc0d6f77517cd49c8e4fefe8ab24,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A15/SU/1.mp4,Cosmetics_and_Fashion,SU,6,5,27636,27642,1.5682333333333334
ab8b46ed97811547fb924e70c7cbf668,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A15/A/1.mp4,Cosmetics_and_Fashion,A,1,4,54388,54396,2.1021
8b6ebb925534f3ec23f8f0028abb294e,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A12/J/1.mp4,Cosmetics_and_Fashion,J,4,6,76063,76071,1.9352666666666667
2c3c3fe39a0e7ad5757a40ed55993c47,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A12/A/1.mp4,Cosmetics_and_Fashion,A,1,6,45288,45295,1.6683333333333334
ade7a9c7a38e7bd84386acae7d9a3eb5,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A14/A/1.mp4,Cosmetics_and_Fashion,A,1,4,66711,66719,2.0687333333333333
556068055692a88154c14186af9f0e89,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A14/J/1.mp4,Cosmetics_and_Fashion,J,4,4,135132,135144,3.1031
7f69db44f750bc559e0411e1bc3a0d80,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A14/J/2.mp4,Cosmetics_and_Fashion,J,4,0,117201,117208,1.8685333333333334
59b70eb9cc62ae51eb71826a6862c204,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A13/J/1.mp4,Cosmetics_and_Fashion,J,4,4,77427,77436,2.135466666666667
a2701d9a16979b0b70965206f7421346,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A13/A/1.mp4,Cosmetics_and_Fashion,A,1,3,94569,94575,1.5015
f82215dcb7dcd97e53a5d50f59a8e4de,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A04/SU/1.mp4,Cosmetics_and_Fashion,SU,6,2,33293,33301,1.9352666666666667
8f1e55fceb88a56c154a039a85182e54,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A04/J/1.mp4,Cosmetics_and_Fashion,J,4,6,124498,124508,2.5692333333333335
7a4cef8e08fb2ef81c26d833f3a940d9,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A04/J/2.mp4,Cosmetics_and_Fashion,J,4,4,18786,18794,2.0020000000000002
b55500e7a66533a7a2464e5fc9a31c88,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A06/SU/1.mp4,Cosmetics_and_Fashion,SU,6,4,51153,51162,2.135466666666667
0508a08cfcc315a0aa3de0a50ed8a821,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A06/A/1.mp4,Cosmetics_and_Fashion,A,1,5,30715,30723,1.9019
7cf61ad12be84e1c5109208e902a3ccc,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A01/J/2.mp4,Cosmetics_and_Fashion,J,4,6,106878,106886,1.9019
6ddd695f7f6415c8b3008bfe6948c43e,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A01/J/1.mp4,Cosmetics_and_Fashion,J,4,0,118827,118836,2.2022
108857dcdc600b0afa7b466a11a18699,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A01/A/1.mp4,Cosmetics_and_Fashion,A,1,4,109874,109884,2.5025
86519cd607f67922012089470e1bb462,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A01/SU/1.mp4,Cosmetics_and_Fashion,SU,6,4,28987,29000,3.2699333333333334
41c4b50e797b9d622494f3b6e57b9a16,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A02/SU/1.mp4,Cosmetics_and_Fashion,SU,6,4,44065,44072,1.8018
e3a953334134e0ff93fccc752b4a6fa4,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A02/SU/2.mp4,Cosmetics_and_Fashion,SU,6,0,136396,136406,2.5692333333333335
dd6d5a2f68448e50b8627f21f9af195e,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A02/A/1.mp4,Cosmetics_and_Fashion,A,1,2,32140,32149,2.2022
9babad1c0c4c25cb0d381deac94836a5,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A07/SU/1.mp4,Cosmetics_and_Fashion,SU,6,1,44101,44108,1.8685333333333334
2eaaad4971eb8799b42c0ea903fdc393,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A07/A/1.mp4,Cosmetics_and_Fashion,A,1,6,52108,52116,2.1021
eacd5d6f702e284d2d939a0ff84f3fc9,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A08/J/1.mp4,Cosmetics_and_Fashion,J,4,6,137138,137146,2.1021
364753a01441d76f31deba6328616532,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A08/J/2.mp4,Cosmetics_and_Fashion,J,4,2,19342,19350,2.1021
f766534cc7c6a869ebcf6aa3815c95bc,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A08/J/3.mp4,Cosmetics_and_Fashion,J,4,4,2670,2677,1.6349666666666667
32f7fb96eba17776a6c7b1827c6f72e9,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A10/SA/1.mp4,Cosmetics_and_Fashion,SA,5,3,63662,63672,2.5025
875f346131d63ea3ae25c972a86130e6,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A10/A/1.mp4,Cosmetics_and_Fashion,A,1,0,7395,7403,2.0687333333333333
67375bef2c91f89e735c4da131729dfa,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A11/J/1.mp4,Cosmetics_and_Fashion,J,4,0,133500,133508,1.9019
d54a5a13323ee448271f6f38f42b76b1,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A11/A/1.mp4,Cosmetics_and_Fashion,A,1,4,101353,101362,2.2355666666666667
29b722edcab2ff4e0a5eb3f6b3800359,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A05/J/1.mp4,Cosmetics_and_Fashion,J,4,0,133773,133779,1.5015
bff78002d6d7fcd214168cc51bb17c22,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A05/SU/1.mp4,Cosmetics_and_Fashion,SU,6,4,25029,25035,1.6016000000000001
2a9490c6109053a113a0c107be1592ab,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A05/A/1.mp4,Cosmetics_and_Fashion,A,1,4,66121,66130,2.2355666666666667
74bc3115dd4f3d35c8d5f0632aa53a19,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A09/A/1.mp4,Cosmetics_and_Fashion,A,1,2,120444,120452,2.0020000000000002
49b07aacd210e78ff9c865e070d4146b,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A09/J/1.mp4,Cosmetics_and_Fashion,J,4,1,126858,126868,2.4024
f251e65dbc417ef07339aa18d5e68739,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A03/J/2.mp4,Cosmetics_and_Fashion,J,4,0,39005,39013,2.1021
48d1466717315e8d02b9215d1dac3606,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/14/A03/J/1.mp4,Cosmetics_and_Fashion,J,4,4,19142,19153,2.8361666666666667
4c77065343797102d8253785be9f1fa4,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A09/N/1.mp4,Cosmetics_and_Fashion,N,0,2,10407,10414,1.7684333333333333
224f1415573543e1f6a36048ad61f986,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A04/J/1.mp4,Cosmetics_and_Fashion,J,4,4,25654,25666,2.9029000000000003
118612a8911ff68191db7681ccf2b94d,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A15/N/1.mp4,Cosmetics_and_Fashion,N,0,4,43268,43275,1.7684333333333333
7b5f17544a11d80a2b687b84ebaf67fc,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A12/N/1.mp4,Cosmetics_and_Fashion,N,0,3,27496,27503,1.6683333333333334
5f51172d85eca034bbc9087fe3a28774,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A13/N/1.mp4,Cosmetics_and_Fashion,N,0,4,110234,110241,1.6349666666666667
3a7ad6c48fbc0b36e1d99d1eb636b35d,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A11/N/1.mp4,Cosmetics_and_Fashion,N,0,0,133132,133141,2.2355666666666667
6dc97befc57b1171b54cbcbda554f950,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A10/N/1.mp4,Cosmetics_and_Fashion,N,0,4,63962,63972,2.469133333333333
10c1f727e893023654a6f2fb7c41519c,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A07/J/1.mp4,Cosmetics_and_Fashion,J,4,3,91833,91842,2.2355666666666667
1014f2d21859aa9262d26418463900c4,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A01/N/1.mp4,Cosmetics_and_Fashion,N,0,1,21010,21021,2.8361666666666667
ffac1e3fd217542be9112193ad5b14d1,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A06/N/1.mp4,Cosmetics_and_Fashion,N,0,4,49006,49013,1.8685333333333334
5da909a32c3ef24b6283609db9b1ca38,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A14/N/1.mp4,Cosmetics_and_Fashion,N,0,5,15288,15295,1.8685333333333334
45a8ccdf5abbf1064ad02f540817c333,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A08/J/1.mp4,Cosmetics_and_Fashion,J,4,6,103969,103982,3.370033333333333
64036af991f9bae2590eb77a329079d5,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A02/J/1.mp4,Cosmetics_and_Fashion,J,4,6,3565,3578,3.3033
603520fd792fbcf45ca29c7ad4e4cffb,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A05/N/1.mp4,Cosmetics_and_Fashion,N,0,5,56434,56441,1.8018
f123104b47a3122a41734372c40d1198,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/5/A03/N/1.mp4,Cosmetics_and_Fashion,N,0,4,38803,38813,2.6026000000000002
d389322ec776967a4d993d7ac6d49c30,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/13/A02/A/1.mp4,Cosmetics_and_Fashion,A,1,4,115259,115268,2.2022
794365cfe251f4694cf0b55215105a72,/content/drive/MyDrive/NeuroBioSense_Dataset/NeuroBioSense/Advertisement Categories/Cosmetics_and_Fashion/13/A02/J/1.mp4,Cosmetics_and_Fashion,J,4,4,51630,51639,2.3023000000000002
